station_no,year,time,month,day,lat,lon,dist2land
7,1897,00,02,19,-22.5114,52.4144,327
7,1897,03,02,19,-23.073,52.7506,326
7,1897,06,02,19,-23.6,53.1,342
7,1897,09,02,19,-24.034,53.4259,359
7,1897,12,02,19,-24.4377,53.7694,379
7,1897,15,02,19,-24.8179,54.1285,409
7,1897,18,02,19,-25.1813,54.5016,439
7,1897,21,02,19,-25.5345,54.887,463
7,1897,00,02,20,-25.8842,55.2829,503
7,1897,03,02,20,-26.2371,55.6877,536
7,1897,06,02,20,-26.6,56.1,583
7,1897,09,02,20,-26.9503,56.5084,632
7,1897,12,02,20,-27.3012,56.9257,672
7,1897,15,02,20,-27.6612,57.3515,727
7,1897,18,02,20,-28.0389,57.7853,770
7,1897,21,02,20,-28.443,58.227,824
7,1897,00,02,21,-28.882,58.6765,893
7,1897,03,02,21,-29.3648,59.134,960
7,1897,06,02,21,-29.9,59.6,1030
7,1897,09,02,21,-30.5947,60.1373,1121
7,1897,12,02,21,-31.3529,60.6965,1226
7,1897,15,02,21,-32.1471,61.2645,1321
7,1897,18,02,21,-32.9497,61.8274,1422
7,1897,21,02,21,-33.7332,62.3696,1526
7,1897,00,02,22,-34.4706,62.8744,1627
7,1897,03,02,22,-35.135,63.3241,1591
7,1897,06,02,22,-35.7,63.7,1517
7,1897,09,02,22,-36.1465,63.9876,1467
7,1897,12,02,22,-36.4839,64.1917,1419
7,1897,15,02,22,-36.7281,64.3231,1395
7,1897,18,02,22,-36.895,64.393,1372
7,1897,21,02,22,-37.0002,64.4134,1361
7,1897,00,02,23,-37.0592,64.3964,1350
7,1897,03,02,23,-37.0873,64.3545,1350
7,1897,06,02,23,-37.1,64.3,1352
8,1897,18,02,14,-12.2,64,1110
8,1897,21,02,14,-12.2278,63.3517,1073
8,1897,00,02,15,-12.2538,62.7126,1023
8,1897,03,02,15,-12.2779,62.0922,991
8,1897,06,02,15,-12.3,61.5,962
8,1897,09,02,15,-12.3205,60.9438,937
8,1897,12,02,15,-12.3421,60.425,919
8,1897,15,02,15,-12.3675,59.9437,893
8,1897,18,02,15,-12.4,59.5,882
8,1897,21,02,15,-12.4425,59.0769,874
8,1897,00,02,16,-12.4921,58.6901,857
8,1897,03,02,16,-12.5457,58.3332,852
8,1897,06,02,16,-12.6,58,839
8,1897,09,02,16,-12.6457,57.6743,830
8,1897,12,02,16,-12.6922,57.3699,795
8,1897,15,02,16,-12.7426,57.0806,765
8,1897,18,02,16,-12.8,56.8,731
8,1897,21,02,16,-12.8718,56.5097,696
8,1897,00,02,17,-12.9499,56.2276,666
8,1897,03,02,17,-13.0281,55.9566,642
8,1897,06,02,17,-13.1,55.7,608
8,1897,09,02,17,-13.1571,55.4606,583
8,1897,12,02,17,-13.2073,55.2349,554
8,1897,15,02,17,-13.254,55.0168,529
8,1897,18,02,17,-13.3,54.8,510
8,1897,21,02,17,-13.3418,54.5749,489
8,1897,00,02,18,-13.3849,54.3499,456
8,1897,03,02,18,-13.4356,54.1249,434
8,1897,06,02,18,-13.5,53.9,412
8,1897,09,02,18,-13.5775,53.6709,388
8,1897,12,02,18,-13.67,53.4424,354
8,1897,15,02,18,-13.7775,53.2178,330
8,1897,18,02,18,-13.9,53,306
8,1897,21,02,18,-14.0153,52.7846,281
8,1897,00,02,19,-14.1475,52.5773,257
8,1897,03,02,19,-14.3059,52.3814,227
8,1897,06,02,19,-14.5,52.2,198
8,1897,09,02,19,-14.7269,52.0235,170
8,1897,12,02,19,-14.99,51.8625,152
8,1897,15,02,19,-15.2831,51.7203,128
8,1897,18,02,19,-15.6,51.6,120
8,1897,21,02,19,-15.9365,51.4993,120
8,1897,00,02,20,-16.2924,51.4199,130
8,1897,03,02,20,-16.6522,51.3555,150
8,1897,06,02,20,-17,51.3,161
8,1897,09,02,20,-17.3184,51.2306,159
8,1897,12,02,20,-17.6225,51.1701,173
8,1897,15,02,20,-17.9153,51.1244,170
8,1897,18,02,20,-18.2,51.1,178
8,1897,21,02,20,-18.4172,51.0756,180
8,1897,00,02,21,-18.6374,51.0761,184
8,1897,03,02,21,-18.914,51.1135,195
8,1897,06,02,21,-19.3,51.2,220
8,1897,09,02,21,-19.9006,51.3328,251
8,1897,12,02,21,-20.605,51.5166,289
8,1897,15,02,21,-21.3319,51.7423,334
8,1897,18,02,21,-22,52,345
8,1897,21,02,21,-22.5048,52.2598,337
8,1897,00,02,22,-22.9396,52.5486,339
8,1897,03,02,22,-23.3297,52.863,333
8,1897,06,02,22,-23.7,53.2,344
8,1897,09,02,22,-24.0893,53.5539,358
8,1897,12,02,22,-24.4649,53.9282,385
8,1897,15,02,22,-24.833,54.3134,402
8,1897,18,02,22,-25.2,54.7,434
8,1897,21,02,22,-25.5706,55.0718,472
8,1897,00,02,23,-25.942,55.4438,503
8,1897,03,02,23,-26.3174,55.8188,548
8,1897,06,02,23,-26.7,56.2,595
8,1897,09,02,23,-27.0884,56.5856,644
8,1897,12,02,23,-27.4844,56.9789,696
8,1897,15,02,23,-27.8883,57.3827,748
8,1897,18,02,23,-28.3,57.8,802
8,1897,21,02,23,-28.6929,58.2215,856
8,1897,00,02,24,-29.0966,58.6583,914
8,1897,03,02,24,-29.5271,59.1158,970
8,1897,06,02,24,-30,59.6,1040
8,1897,09,02,24,-30.4955,60.1269,1111
8,1897,12,02,24,-31.0378,60.6802,1186
8,1897,15,02,24,-31.6361,61.2434,1267
8,1897,18,02,24,-32.3,61.8,1362
8,1897,21,02,24,-33.0347,62.3378,1453
8,1897,00,02,25,-33.826,62.8614,1558
8,1897,03,02,25,-34.6544,63.3794,1631
8,1897,06,02,25,-35.5,63.9,1534
9,1897,06,03,01,-14.3,66.9,1172
9,1897,09,03,01,-14.3203,66.886,1172
9,1897,12,03,01,-14.3458,66.8649,1172
9,1897,15,03,01,-14.3817,66.83,1157
9,1897,18,03,01,-14.4333,66.774,1157
9,1897,21,03,01,-14.5058,66.6902,1142
9,1897,00,03,02,-14.6043,66.5713,1127
9,1897,03,03,02,-14.734,66.4103,1103
9,1897,06,03,02,-14.9,66.2,1072
9,1897,09,03,02,-15.1052,65.9373,1033
9,1897,12,03,02,-15.3434,65.6355,994
9,1897,15,03,02,-15.6062,65.3123,948
9,1897,18,03,02,-15.8852,64.9854,903
9,1897,21,03,02,-16.1721,64.6726,858
9,1897,00,03,03,-16.4589,64.3919,813
9,1897,03,03,03,-16.7375,64.1617,784
9,1897,06,03,03,-17,64,749
9,1897,09,03,03,-17.2014,63.9597,738
9,1897,12,03,03,-17.3888,63.9843,728
9,1897,15,03,03,-17.5673,64.0632,728
9,1897,18,03,03,-17.7417,64.1858,732
9,1897,21,03,03,-17.9172,64.3415,733
9,1897,00,03,04,-18.0987,64.5196,745
9,1897,03,03,04,-18.2913,64.7093,757
9,1897,06,03,04,-18.5,64.9,771
9,1897,09,03,04,-18.7231,65.0257,775
9,1897,12,03,04,-18.9587,65.1576,788
9,1897,15,03,04,-19.2078,65.2977,794
9,1897,18,03,04,-19.4718,65.4483,799
9,1897,21,03,04,-19.7518,65.6116,816
9,1897,00,03,05,-20.049,65.7898,835
9,1897,03,03,05,-20.3647,65.9851,854
9,1897,06,03,05,-20.7,66.2,875
9,1897,09,03,05,-21.1002,66.4706,909
9,1897,12,03,05,-21.5272,66.7665,944
9,1897,15,03,05,-21.9674,67.0779,982
9,1897,18,03,05,-22.4075,67.3944,1021
9,1897,21,03,05,-22.834,67.7056,1060
9,1897,00,03,06,-23.2337,68.001,1101
9,1897,03,03,06,-23.5934,68.2695,1143
9,1897,06,03,06,-23.9,68.5,1172
9,1897,09,03,06,-24.144,68.6842,1199
9,1897,12,03,06,-24.3302,68.8251,1215
9,1897,15,03,06,-24.4671,68.9285,1232
9,1897,18,03,06,-24.5629,69.0006,1246
9,1897,21,03,06,-24.6259,69.0475,1246
9,1897,00,03,07,-24.6642,69.0755,1259
9,1897,03,03,07,-24.6862,69.0909,1259
9,1897,06,03,07,-24.7,69.1,1259
10,1897,06,03,01,-14.8,66.3,1087
10,1897,09,03,01,-15.0423,66.0407,1048
10,1897,12,03,01,-15.2875,65.775,1012
10,1897,15,03,01,-15.539,65.4967,972
10,1897,18,03,01,-15.8,65.2,927
10,1897,21,03,01,-16.072,64.8863,882
10,1897,00,03,02,-16.3502,64.5882,837
10,1897,03,03,02,-16.6282,64.3458,799
10,1897,06,03,02,-16.9,64.2,773
10,1897,09,03,02,-17.1774,64.2027,757
10,1897,12,03,02,-17.4449,64.3016,756
10,1897,15,03,02,-17.69,64.4497,752
10,1897,18,03,02,-17.9,64.6,763
10,1897,21,03,02,-18.0324,64.6623,769
10,1897,00,03,03,-18.1348,64.7207,765
10,1897,03,03,03,-18.2449,64.7936,771
10,1897,06,03,03,-18.4,64.9,774
10,1897,09,03,03,-18.6539,65.0718,785
10,1897,12,03,03,-18.9552,65.277,798
10,1897,15,03,03,-19.2789,65.4937,813
10,1897,18,03,03,-19.6,65.7,829
10,1897,21,03,03,-19.8657,65.8408,836
10,1897,00,03,04,-20.1271,65.9712,855
10,1897,03,03,04,-20.4,66.116,865
10,1897,06,03,04,-20.7,66.3,886
10,1897,09,03,04,-21.0424,66.5607,918
10,1897,12,03,04,-21.4128,66.8622,953
10,1897,15,03,04,-21.8018,67.1827,989
10,1897,18,03,04,-22.2,67.5,1027
10,1897,21,03,04,-22.5999,67.7966,1065
10,1897,00,03,05,-23,68.0742,1105
10,1897,03,03,05,-23.4001,68.3398,1137
10,1897,06,03,05,-23.8,68.6,1179
11,1897,00,03,09,-14.8,66.3,1087
11,1897,03,03,09,-15.0501,65.9877,1042
11,1897,06,03,09,-15.3,65.7,1003
11,1897,09,03,09,-15.5499,65.4499,963
11,1897,12,03,09,-15.8,65.2,927
11,1897,15,03,09,-16.0425,64.8925,888
11,1897,18,03,09,-16.3,64.6,843
11,1897,21,03,09,-16.6,64.3476,799
11,1897,00,03,10,-16.9,64.2,773
11,1897,03,03,10,-17.1575,64.1974,757
11,1897,06,03,10,-17.4,64.3,756
11,1897,09,03,10,-17.665,64.4499,752
11,1897,12,03,10,-17.9,64.6,763
11,1897,15,03,10,-18.0725,64.6576,765
11,1897,18,03,10,-18.2,64.7,761
11,1897,21,03,10,-18.2775,64.7776,767
11,1897,00,03,11,-18.4,64.9,774
11,1897,03,03,11,-18.67,65.0849,785
11,1897,06,03,11,-19,65.3,798
11,1897,09,03,11,-19.3,65.5075,813
11,1897,12,03,11,-19.6,65.7,829
11,1897,15,03,11,-19.9075,65.8576,846
11,1897,18,03,11,-20.2,66,855
11,1897,21,03,11,-20.4349,66.1278,865
11,1897,00,03,12,-20.7,66.3,886
11,1897,03,03,12,-21.085,66.5774,919
11,1897,06,03,12,-21.5,66.9,954
11,1897,09,03,12,-21.8499,67.2002,989
11,1897,12,03,12,-22.2,67.5,1027
11,1897,15,03,12,-22.5925,67.8076,1065
11,1897,18,03,12,-23,68.1,1105
11,1897,21,03,12,-23.4025,68.3598,1146
11,1897,00,03,13,-23.8,68.6,1179
45,1898,06,12,01,-12.2,59,894
45,1898,09,12,01,-12.1319,59.0076,906
45,1898,12,12,01,-12.0798,59.0132,906
45,1898,15,12,01,-12.0597,59.0151,906
45,1898,18,12,01,-12.0876,59.0112,906
45,1898,21,12,01,-12.1796,58.9997,894
45,1898,00,12,02,-12.3516,58.9786,872
45,1898,03,12,02,-12.6197,58.9461,849
45,1898,06,12,02,-13,58.9,804
45,1898,09,12,02,-13.5022,58.8391,747
45,1898,12,12,02,-14.11,58.7653,681
45,1898,15,12,02,-14.8007,58.6811,602
45,1898,18,12,02,-15.5516,58.5893,512
45,1898,21,12,02,-16.3397,58.4924,433
45,1898,00,12,03,-17.1422,58.3933,343
45,1898,03,12,03,-17.9365,58.2949,254
45,1898,06,12,03,-18.7,58.2,165
45,1898,09,12,03,-19.4099,58.113,88
45,1898,12,12,03,-20.1095,58.0272,30
45,1898,15,12,03,-20.7883,57.9438,39
45,1898,18,12,03,-21.4358,57.8637,102
45,1898,21,12,03,-22.0413,57.788,168
45,1898,00,12,04,-22.5943,57.7181,234
45,1898,03,12,04,-23.0841,57.655,280
45,1898,06,12,04,-23.5,57.6,307
45,1898,09,12,04,-23.8348,57.554,335
45,1898,12,12,04,-24.0957,57.5163,358
45,1898,15,12,04,-24.2932,57.4858,377
45,1898,18,12,04,-24.4379,57.4613,387
45,1898,21,12,04,-24.5404,57.4417,392
45,1898,00,12,05,-24.6112,57.4258,402
45,1898,03,12,05,-24.6609,57.4123,412
45,1898,06,12,05,-24.7,57.4,412
46,1898,06,12,01,-13.1,58.8,792
46,1898,09,12,01,-13.9126,58.6944,701
46,1898,12,12,01,-14.7102,58.5908,611
46,1898,15,12,01,-15.4777,58.4917,521
46,1898,18,12,01,-16.2,58.4,442
46,1898,21,12,01,-16.868,58.3175,363
46,1898,00,12,02,-17.4948,58.2421,295
46,1898,03,12,02,-18.0993,58.1706,229
46,1898,06,12,02,-18.7,58.1,162
46,1898,09,12,02,-19.329,58.0248,94
46,1898,12,12,02,-19.9575,57.9498,23
46,1898,15,12,02,-20.5822,57.8748,23
46,1898,18,12,02,-21.2,57.8,78
46,1898,21,12,02,-21.8087,57.7253,145
46,1898,00,12,03,-22.41,57.6505,212
46,1898,03,12,03,-23.0063,57.5755,265
46,1898,06,12,03,-23.6,57.5,310
47,1898,12,12,01,-18.4,115,303
47,1898,15,12,01,-18.5533,114.83,296
47,1898,18,12,01,-18.7152,114.668,291
47,1898,21,12,01,-18.8945,114.522,285
47,1898,00,12,02,-19.1,114.4,273
47,1898,03,12,02,-19.3381,114.309,261
47,1898,06,12,02,-19.6049,114.248,244
47,1898,09,12,02,-19.8943,114.212,214
47,1898,12,12,02,-20.2,114.2,182
47,1898,15,12,02,-20.5163,114.207,151
47,1898,18,12,02,-20.84,114.23,119
47,1898,21,12,02,-21.1688,114.262,73
47,1898,00,12,03,-21.5,114.3,45
48,1898,12,12,07,-9.3,138.4,100
48,1898,15,12,07,-9.34969,138.344,100
48,1898,18,12,07,-9.40952,138.25,112
48,1898,21,12,07,-9.48962,138.081,123
48,1898,00,12,08,-9.6,137.8,134
48,1898,03,12,08,-9.74828,137.384,147
48,1898,06,12,08,-9.93318,136.875,184
48,1898,09,12,08,-10.1514,136.328,202
48,1898,12,12,08,-10.4,135.8,190
48,1898,15,12,08,-10.6505,135.379,158
48,1898,18,12,08,-10.932,134.984,136
48,1898,21,12,08,-11.2474,134.598,99
48,1898,00,12,09,-11.6,134.2,44
48,1898,03,12,09,-11.9481,133.788,0
48,1898,06,12,09,-12.337,133.358,0
48,1898,09,12,09,-12.7824,132.9,0
48,1898,12,12,09,-13.3,132.4,0
48,1898,15,12,09,-13.8993,131.851,0
48,1898,18,12,09,-14.5641,131.26,0
48,1898,21,12,09,-15.2719,130.638,0
48,1898,00,12,10,-16,130,0
49,1898,00,12,09,-13.1,58.8,792
49,1898,03,12,09,-13.83,58.7025,712
49,1898,06,12,09,-14.6,58.6,622
49,1898,09,12,09,-15.4225,58.4926,532
49,1898,12,12,09,-16.2,58.4,442
49,1898,15,12,09,-16.8225,58.3498,374
49,1898,18,12,09,-17.4,58.3,308
49,1898,21,12,09,-18.05,58.2075,240
49,1898,00,12,10,-18.7,58.1,162
49,1898,03,12,10,-19.3,57.9925,94
49,1898,06,12,10,-19.9,57.9,30
49,1898,09,12,10,-20.55,57.8424,10
49,1898,12,12,10,-21.2,57.8,78
49,1898,15,12,10,-21.8075,57.7574,145
49,1898,18,12,10,-22.4,57.7,212
49,1898,21,12,10,-22.9975,57.6103,265
49,1898,00,12,11,-23.6,57.5,310
50,1898,00,12,11,-11,61.7,1104
50,1898,03,12,11,-11.2402,61.1402,1060
50,1898,06,12,11,-11.5,60.6,1011
50,1898,09,12,11,-11.7924,60.0924,963
50,1898,12,12,11,-12.1,59.6,918
50,1898,15,12,11,-12.3999,59.0924,874
50,1898,18,12,11,-12.7,58.6,833
50,1898,21,12,11,-12.9999,58.1424,795
50,1898,00,12,12,-13.3,57.7,760
50,1898,03,12,12,-13.5925,57.2424,728
50,1898,06,12,12,-13.9,56.8,693
50,1898,09,12,12,-14.2498,56.4074,644
50,1898,12,12,12,-14.6,56,595
50,1898,15,12,12,-14.9,55.5074,538
50,1898,18,12,12,-15.2,55,483
50,1898,21,12,12,-15.5574,54.5275,429
50,1898,00,12,13,-15.9,54.1,389
50,1898,03,12,13,-16.1574,53.7347,354
50,1898,06,12,13,-16.4,53.4,329
50,1898,09,12,13,-16.6999,53.05,303
50,1898,12,12,13,-17,52.7,289
50,1898,15,12,13,-17.2499,52.3498,261
50,1898,18,12,13,-17.5,52,246
50,1898,21,12,13,-17.7924,51.6499,221
50,1898,00,12,14,-18.1,51.3,195
50,1898,03,12,14,-18.3851,50.92,159
50,1898,06,12,14,-18.7,50.6,138
50,1898,09,12,14,-19.0849,50.3826,133
50,1898,12,12,14,-19.5,50.3,137
50,1898,15,12,14,-19.9075,50.3548,166
50,1898,18,12,14,-20.3,50.5,180
50,1898,21,12,14,-20.65,50.6351,199
50,1898,00,12,15,-21,50.8,236
50,1898,03,12,15,-21.3925,50.9925,273
50,1898,06,12,15,-21.8,51.2,303
50,1898,09,12,15,-22.1924,51.3927,332
50,1898,12,12,15,-22.6,51.6,361
50,1898,15,12,15,-23.05,51.8351,393
50,1898,18,12,15,-23.5,52.1,410
50,1898,21,12,15,-23.915,52.3926,415
50,1898,00,12,16,-24.3,52.7,428
50,1898,03,12,16,-24.6574,52.9928,446
50,1898,06,12,16,-25,53.3,461
50,1898,09,12,16,-25.35,53.6501,486
50,1898,12,12,16,-25.7,54,507
50,1898,15,12,16,-26.0424,54.3078,530
50,1898,18,12,16,-26.4,54.6,567
50,1898,21,12,16,-26.7393,54.8343,597
50,1898,00,12,17,-27.2,55.2,649
50,1898,03,12,17,-27.9129,55.874,726
50,1898,06,12,17,-28.7,56.7,823
50,1898,09,12,17,-29.3716,57.4641,913
50,1898,12,12,17,-30,58.3,997
50,1898,15,12,17,-30.6443,59.2475,1088
50,1898,18,12,17,-31.2,60.3,1190
50,1898,21,12,17,-31.5997,61.4293,1276
50,1898,00,12,18,-31.9,62.6,1362
51,1898,06,12,21,-10.4,62.5,1201
51,1898,09,12,21,-10.4011,62.5108,1201
51,1898,12,12,21,-10.408,62.5111,1201
51,1898,15,12,21,-10.4267,62.4903,1201
51,1898,18,12,21,-10.4629,62.4379,1186
51,1898,21,12,21,-10.5226,62.3433,1182
51,1898,00,12,22,-10.6115,62.1959,1167
51,1898,03,12,22,-10.7354,61.9851,1148
51,1898,06,12,22,-10.9,61.7,1115
51,1898,09,12,22,-11.109,61.334,1078
51,1898,12,12,22,-11.3575,60.8973,1032
51,1898,15,12,22,-11.6387,60.4042,994
51,1898,18,12,22,-11.9457,59.869,947
51,1898,21,12,22,-12.272,59.3064,889
51,1898,00,12,23,-12.6107,58.731,846
51,1898,03,12,23,-12.9555,58.1572,796
51,1898,06,12,23,-13.3,57.6,760
51,1898,09,12,23,-13.6267,57.0981,728
51,1898,12,12,23,-13.9594,56.6021,670
51,1898,15,12,23,-14.2947,56.1147,610
51,1898,18,12,23,-14.6295,55.6384,552
51,1898,21,12,23,-14.9605,55.176,505
51,1898,00,12,24,-15.2848,54.7303,450
51,1898,03,12,24,-15.599,54.304,407
51,1898,06,12,24,-15.9,53.9,368
51,1898,09,12,24,-16.1849,53.4927,333
51,1898,12,12,24,-16.4583,53.1051,304
51,1898,15,12,24,-16.7211,52.7392,274
51,1898,18,12,24,-16.9739,52.3968,259
51,1898,21,12,24,-17.2175,52.0798,243
51,1898,00,12,25,-17.4526,51.7901,226
51,1898,03,12,25,-17.6798,51.5295,206
51,1898,06,12,25,-17.9,51.3,191
51,1898,09,12,25,-18.1198,51.0751,175
51,1898,12,12,25,-18.3317,50.8812,158
51,1898,15,12,25,-18.5367,50.7171,141
51,1898,18,12,25,-18.7361,50.5815,138
51,1898,21,12,25,-18.9311,50.4733,138
51,1898,00,12,26,-19.1226,50.3911,133
51,1898,03,12,26,-19.3119,50.3338,130
51,1898,06,12,26,-19.5,50.3,137
51,1898,09,12,26,-19.6612,50.2451,137
51,1898,12,12,26,-19.8165,50.2139,142
51,1898,15,12,26,-19.9727,50.2077,146
51,1898,18,12,26,-20.1365,50.2278,146
51,1898,21,12,26,-20.3144,50.2757,160
51,1898,00,12,27,-20.5132,50.3527,176
51,1898,03,12,27,-20.7395,50.4603,193
51,1898,06,12,27,-21,50.6,217
51,1898,09,12,27,-21.2993,50.736,240
51,1898,12,12,27,-21.6306,50.9037,267
51,1898,15,12,27,-21.9905,51.1034,296
51,1898,18,12,27,-22.3756,51.3357,326
51,1898,21,12,27,-22.7825,51.6009,367
51,1898,00,12,28,-23.2078,51.8997,409
51,1898,03,12,28,-23.6481,52.2325,409
51,1898,06,12,28,-24.1,52.6,417
51,1898,09,12,28,-24.5376,52.935,433
51,1898,12,12,28,-24.9895,53.302,461
51,1898,15,12,28,-25.4538,53.7065,496
51,1898,18,12,28,-25.9289,54.1544,522
51,1898,21,12,28,-26.4129,54.6515,566
51,1898,00,12,29,-26.9041,55.2039,615
51,1898,03,12,29,-27.4005,55.8179,670
51,1898,06,12,29,-27.9,56.5,731
51,1898,09,12,29,-28.4604,57.3772,813
51,1898,12,12,29,-29.0305,58.3475,891
51,1898,15,12,29,-29.5937,59.375,991
51,1898,18,12,29,-30.1345,60.4221,1083
51,1898,21,12,29,-30.6382,61.4494,1179
51,1898,00,12,30,-31.0915,62.4161,1273
51,1898,03,12,30,-31.4825,63.2805,1349
51,1898,06,12,30,-31.8,64,1409
51,1898,09,12,30,-32.0376,64.5427,1451
51,1898,12,12,30,-32.2037,64.9195,1489
51,1898,15,12,30,-32.3099,65.1532,1513
51,1898,18,12,30,-32.3668,65.2669,1527
51,1898,21,12,30,-32.3844,65.2844,1527
51,1898,00,12,31,-32.3727,65.2297,1522
51,1898,03,12,31,-32.3413,65.1269,1508
51,1898,06,12,31,-32.3,65,1503
52,1898,06,12,21,-11,61.7,1104
52,1898,09,12,21,-11.2711,61.1663,1053
52,1898,12,12,21,-11.5433,60.6357,1011
52,1898,15,12,21,-11.8189,60.1123,963
52,1898,18,12,21,-12.1,59.6,918
52,1898,21,12,21,-12.3885,59.1022,874
52,1898,00,12,22,-12.6847,58.6196,833
52,1898,03,12,22,-12.9885,58.1522,796
52,1898,06,12,22,-13.3,57.7,760
52,1898,09,12,22,-13.6174,57.2683,727
52,1898,12,12,22,-13.9419,56.8493,693
52,1898,15,12,22,-14.2705,56.4307,642
52,1898,18,12,22,-14.6,56,595
52,1898,21,12,22,-14.9332,55.5191,538
52,1898,00,12,23,-15.2652,55.0276,482
52,1898,03,12,23,-15.5895,54.5473,429
52,1898,06,12,23,-15.9,54.1,389
52,1898,09,12,23,-16.1889,53.7134,354
52,1898,12,12,23,-16.4643,53.3617,333
52,1898,15,12,23,-16.7327,53.0291,303
52,1898,18,12,23,-17,52.7,289
52,1898,21,12,23,-17.2628,52.3335,266
52,1898,00,12,24,-17.5275,51.9697,246
52,1898,03,12,24,-17.8035,51.621,221
52,1898,06,12,24,-18.1,51.3,195
52,1898,09,12,24,-18.4244,50.9609,170
52,1898,12,12,24,-18.77,50.6585,152
52,1898,15,12,24,-19.1306,50.4268,133
52,1898,18,12,24,-19.5,50.3,137
52,1898,21,12,24,-19.8635,50.3043,156
52,1898,00,12,25,-20.2348,50.4142,168
52,1898,03,12,25,-20.6137,50.5921,199
52,1898,06,12,25,-21,50.8,236
52,1898,09,12,25,-21.3887,50.9666,273
52,1898,12,12,25,-21.7849,51.1555,303
52,1898,15,12,25,-22.1886,51.3667,332
52,1898,18,12,25,-22.6,51.6,361
52,1898,21,12,25,-23.0299,51.8454,393
52,1898,00,12,26,-23.4648,52.1127,410
52,1898,03,12,26,-23.8924,52.3986,415
52,1898,06,12,26,-24.3,52.7,428
52,1898,09,12,26,-24.6675,53.0153,446
52,1898,12,12,26,-25.015,53.3433,461
52,1898,15,12,26,-25.355,53.6747,486
52,1898,18,12,26,-25.7,54,507
52,1898,21,12,26,-26.0132,54.2345,533
52,1898,00,12,27,-26.3421,54.4724,558
52,1898,03,12,27,-26.725,54.7737,597
52,1898,06,12,27,-27.2,55.2,649
52,1898,09,12,27,-27.8426,55.7872,715
52,1898,12,12,27,-28.5688,56.5144,809
52,1898,15,12,27,-29.3104,57.3599,900
52,1898,18,12,27,-30,58.3,997
52,1898,21,12,27,-30.5861,59.3104,1091
52,1898,00,12,28,-31.0801,60.3739,1183
52,1898,03,12,28,-31.5089,61.4754,1270
52,1898,06,12,28,-31.9,62.6,1362
53,1898,06,12,21,-18.1,115.1,326
53,1898,09,12,21,-18.1918,115.057,316
53,1898,12,12,21,-18.2844,115.014,312
53,1898,15,12,21,-18.3785,114.969,303
53,1898,18,12,21,-18.475,114.922,300
53,1898,21,12,21,-18.5746,114.873,291
53,1898,00,12,22,-18.6781,114.82,286
53,1898,03,12,22,-18.7863,114.762,276
53,1898,06,12,22,-18.9,114.7,273
53,1898,09,12,22,-19.0198,114.633,270
53,1898,12,12,22,-19.1454,114.562,261
53,1898,15,12,22,-19.2765,114.491,248
53,1898,18,12,22,-19.4126,114.42,246
53,1898,21,12,22,-19.5534,114.354,229
53,1898,00,12,23,-19.6985,114.293,228
53,1898,03,12,23,-19.8475,114.241,224
53,1898,06,12,23,-20,114.2,203
53,1898,09,12,23,-20.155,114.16,182
53,1898,12,12,23,-20.3145,114.128,175
53,1898,15,12,23,-20.4773,114.106,154
53,1898,18,12,23,-20.6422,114.095,143
53,1898,21,12,23,-20.8081,114.098,123
53,1898,00,12,24,-20.9738,114.115,100
53,1898,03,12,24,-21.1382,114.149,89
53,1898,06,12,24,-21.3,114.2,67
53,1898,09,12,24,-21.4584,114.27,45
53,1898,12,12,24,-21.6134,114.356,30
53,1898,15,12,24,-21.7657,114.458,10
53,1898,18,12,24,-21.9156,114.571,0
53,1898,21,12,24,-22.0635,114.695,0
53,1898,00,12,25,-22.2099,114.825,0
53,1898,03,12,25,-22.3552,114.961,0
53,1898,06,12,25,-22.5,115.1,0
54,1898,12,12,22,-17.4,120.9,129
54,1898,15,12,22,-17.4261,120.999,118
54,1898,18,12,22,-17.4717,121.049,117
54,1898,21,12,22,-17.5565,120.999,116
54,1898,00,12,23,-17.7,120.8,138
54,1898,03,12,23,-17.9112,120.422,158
54,1898,06,12,23,-18.1589,119.914,187
54,1898,09,12,23,-18.4019,119.35,186
54,1898,12,12,23,-18.6,118.8,170
54,1898,15,12,23,-18.7121,118.359,172
54,1898,18,12,23,-18.7745,117.947,180
54,1898,21,12,23,-18.7997,117.562,186
54,1898,00,12,24,-18.8,117.2,202
54,1898,03,12,24,-18.7717,116.865,201
54,1898,06,12,24,-18.7268,116.549,213
54,1898,09,12,24,-18.6935,116.234,218
54,1898,12,12,24,-18.7,115.9,228
54,1898,15,12,24,-18.7662,115.465,237
54,1898,18,12,24,-18.8759,115.018,256
54,1898,21,12,24,-19.0225,114.612,270
54,1898,00,12,25,-19.2,114.3,270
54,1898,03,12,25,-19.3876,114.129,267
54,1898,06,12,25,-19.6044,114.057,249
54,1898,09,12,25,-19.844,114.057,228
54,1898,12,12,25,-20.1,114.1,197
54,1898,15,12,25,-20.352,114.075,164
54,1898,18,12,25,-20.6191,114.094,143
54,1898,21,12,25,-20.9017,114.191,108
54,1898,00,12,26,-21.2,114.4,70
54,1898,03,12,26,-21.5154,114.763,24
54,1898,06,12,26,-21.8436,115.236,0
54,1898,09,12,26,-22.1748,115.767,0
54,1898,12,12,26,-22.5,116.3,0
54,1898,15,12,26,-22.8108,116.758,0
54,1898,18,12,26,-23.1143,117.208,0
54,1898,21,12,26,-23.4108,117.655,0
54,1898,00,12,27,-23.7,118.1,0
